http://org.softlang.com/EcorePackageGenmodel,stargazers_count,pushed_at,http://org.softlang.com/EcorePackageXMI,http://org.softlang.com/qegal/EE,http://org.softlang.com/Folder,language,repository,http://org.softlang.com/Ant,genmodel,http://org.softlang.com/qegal/EJ1,http://org.softlang.com/qegal/EJ3,http://org.softlang.com/Pom,http://org.softlang.com/qegal/EJ2,http://org.softlang.com/Gradle,http://org.softlang.com/EcorePackageJava,state,http://org.softlang.com/File,http://org.softlang.com/EcoreClassifierJava,http://org.softlang.com/EcoreClassifierXMI,duplicates,http://org.softlang.com/GeneratorModel,http://org.softlang.com/qegal/E,http://org.softlang.com/qegal/G,http://org.softlang.com/Ecore,sha,http://org.softlang.com/qegal/EJJ,http://org.softlang.com/correspondsTo,eobject,http://org.softlang.com/qegal/J,size,http://org.softlang.com/partOf,ecore,default_branch,http://org.softlang.com/qegal/EJc2,components,sha_data,http://org.softlang.com/manifestsAs,created_at,http://org.softlang.com/Genmodel,http://org.softlang.com/uri,http://org.softlang.com/refersTo,updated_at,http://org.softlang.com/EcoreFactoryJava,http://org.softlang.com/name,http://org.softlang.com/OSGiProject,uniform_build,http://org.softlang.com/XML,http://org.softlang.com/nsUri,http://org.softlang.com/Manifest,http://org.softlang.com/refOccurs,http://org.softlang.com/Java,http://org.softlang.com/elementOf,time,watchers_count,http://org.softlang.com/nsPrefix,forks_count
2.0,0.0,2014-08-13T16:25:00Z,2.0,,91.0,Java,Arch-E/arche.performance,0.0,2.0,,2.0,0.0,,0.0,2.0,done,413.0,32.0,32.0,0.0,2,2.0,2.0,2.0,3dc836997936454968481a71301b914e883edb47,,34.0,22.0,2.0,15509.0,539.0,2.0,master,,1.0,2014-08-13T16:23:45Z,504.0,2013-04-01T19:26:00Z,2.0,64.0,2.0,2014-08-13T16:25:01Z,2.0,32.0,3.0,True,47.0,38.0,1.0,14.0,165.0,294.0,1282,0.0,2.0,0.0
1.0,0.0,2016-06-30T14:56:44Z,1.0,,14.0,Java,Antonio-JP/rioko.hamiltonian,0.0,1.0,,1.0,0.0,,0.0,1.0,done,29.0,2.0,2.0,0.0,1,1.0,1.0,1.0,e454e9978db67953c63cfa2ea744c9ae21869da0,,3.0,2.0,1.0,26.0,46.0,1.0,master,,1.0,2016-06-30T14:56:29Z,43.0,2015-06-01T12:43:54Z,1.0,4.0,1.0,2016-06-30T14:56:45Z,1.0,2.0,1.0,True,5.0,5.0,1.0,8.0,19.0,36.0,609,0.0,1.0,0.0
1.0,0.0,2017-10-04T19:16:28Z,1.0,,49.0,Java,AntoineDelacroix/DartProject,0.0,1.0,,1.0,0.0,,0.0,1.0,done,160.0,28.0,28.0,0.0,1,1.0,1.0,1.0,8d851a70956d64a8e8b436ff05e54ec7e4e5032d,,29.0,12.0,1.0,129.0,238.0,1.0,master,,1.0,2017-10-04T19:15:58Z,209.0,2017-10-01T06:28:23Z,1.0,56.0,1.0,2017-10-01T19:11:49Z,1.0,28.0,4.0,True,16.0,31.0,1.0,25.0,100.0,186.0,652,0.0,1.0,0.0
1.0,0.0,2015-02-23T21:29:22Z,1.0,,33.0,Java,Kalinga/emfLearnings,0.0,1.0,,1.0,0.0,,0.0,1.0,done,77.0,6.0,6.0,0.0,1,1.0,1.0,1.0,9a746cf0ff06b259805192a861895fea984fafe6,,7.0,5.0,1.0,208.0,117.0,1.0,master,,1.0,2015-02-23T21:29:05Z,110.0,2015-02-19T21:15:54Z,1.0,12.0,1.0,2015-02-23T21:29:22Z,1.0,6.0,4.0,True,17.0,9.0,1.0,15.0,36.0,79.0,603,0.0,1.0,0.0
2.0,0.0,2017-05-23T17:16:59Z,2.0,,91.0,Java,Kikkomann/MBSE,0.0,2.0,,2.0,0.0,,0.0,2.0,done,197.0,14.0,14.0,0.0,2,2.0,2.0,2.0,4bf77b33ff035de0d88ee5b291b105a726beee71,,16.0,0.0,2.0,263.0,305.0,2.0,master,,1.0,2017-05-23T17:16:28Z,288.0,2017-03-17T09:38:55Z,2.0,28.0,2.0,2017-03-17T09:41:34Z,2.0,14.0,5.0,True,28.0,20.0,1.0,22.0,84.0,162.0,640,0.0,2.0,0.0
18.0,0.0,2017-06-06T10:53:30Z,18.0,,749.0,Java,KAMP-Research/Toometa,0.0,18.0,,18.0,0.0,,0.0,18.0,done,2180.0,205.0,205.0,0.0,18,18.0,18.0,18.0,697c8979d427e31eb41068bdaf61fef77ee33329,,222.0,4.0,18.0,2665.0,3169.0,18.0,master,1.0,1.0,2017-06-06T10:53:30Z,2929.0,2017-06-02T09:40:43Z,18.0,410.0,18.0,2017-06-02T09:41:35Z,18.0,205.0,73.0,True,254.0,259.0,1.0,857.0,1261.0,2179.0,1739,0.0,18.0,1.0
1.0,0.0,2017-06-10T19:01:46Z,1.0,,68.0,Java,KAMP-Research/KAMP4REQ,0.0,1.0,,1.0,0.0,,0.0,1.0,done,117.0,8.0,8.0,0.0,1,1.0,1.0,1.0,c31aecd09100b3dfb93d2c7b8aa9f5ca20a11f70,,9.0,1.0,1.0,2663.0,194.0,1.0,master,,1.0,2017-06-10T19:01:45Z,185.0,2017-06-01T14:52:01Z,1.0,16.0,1.0,2017-06-02T13:44:12Z,1.0,8.0,5.0,True,17.0,11.0,1.0,141.0,62.0,111.0,791,0.0,1.0,2.0
3.0,0.0,2017-06-10T19:02:28Z,5.0,,168.0,Java,KAMP-Research/KAMP4IS,0.0,3.0,2.0,3.0,0.0,,0.0,3.0,done,504.0,60.0,78.0,0.0,3,5.0,3.0,5.0,8b6760236dbda99ddc497bd12c466609a8148799,,63.0,46.0,3.0,2661.0,757.0,4.0,master,,1.0,2017-06-10T19:02:27Z,672.0,2017-06-02T08:21:37Z,3.0,138.0,3.0,2017-06-02T08:46:33Z,3.0,78.0,13.0,True,45.0,89.0,1.0,149.0,312.0,543.0,829,0.0,5.0,1.0
4.0,0.0,2018-02-19T16:26:16Z,4.0,,302.0,Java,KAMP-Research/KAMP4IEC,0.0,4.0,,4.0,0.0,2.0,0.0,6.0,done,685.0,72.0,55.0,0.0,4,4.0,4.0,4.0,6b5e3b1174ad6ab9eac84fdeb6b9e1e38c508bb7,,59.0,17.0,6.0,70915.0,1049.0,4.0,master,,1.0,2018-02-19T16:25:52Z,987.0,2017-07-05T10:04:40Z,4.0,127.0,4.0,2017-07-05T12:09:07Z,6.0,55.0,17.0,True,58.0,71.0,1.0,98.0,340.0,587.0,981,0.0,4.0,1.0
3.0,0.0,2017-07-05T09:20:50Z,6.0,,209.0,Java,KAMP-Research/KAMP4BP,0.0,3.0,1.0,5.0,0.0,,0.0,5.0,done,456.0,35.0,35.0,0.0,3,6.0,3.0,3.0,810fcdc13ee2d811bf2f59c6b59e691f5ac0490f,,40.0,19.0,5.0,2681.0,708.0,3.0,master,,1.0,2017-07-05T09:20:49Z,665.0,2017-06-01T14:51:12Z,3.0,70.0,3.0,2017-06-02T08:54:24Z,5.0,35.0,14.0,True,46.0,51.0,1.0,175.0,279.0,448.0,830,0.0,6.0,2.0
2.0,0.0,2017-07-25T10:42:44Z,2.0,,98.0,Java,KAMP-Research/KAMP4APS-Addon-Requirements,0.0,2.0,,2.0,0.0,,0.0,2.0,done,276.0,15.0,24.0,0.0,2,2.0,2.0,2.0,5043dbf989d65278e9a1a7fdd9cbfc368d31e622,,17.0,1.0,2.0,143.0,401.0,2.0,master,1.0,1.0,2017-07-25T10:42:41Z,374.0,2017-07-19T14:21:14Z,2.0,39.0,2.0,2017-12-21T12:12:27Z,2.0,24.0,9.0,True,30.0,30.0,1.0,187.0,141.0,240.0,672,0.0,2.0,1.0
6.0,0.0,2018-02-21T09:38:32Z,28.0,23.0,547.0,Java,KAMP-Research/KAMP4APS,0.0,6.0,3.0,25.0,0.0,,0.0,12.0,done,1847.0,180.0,314.0,0.0,6,28.0,6.0,7.0,0998ee7567c90685a0c54bf56db01b53168e6c1e,,327.0,24.0,12.0,30489.0,2741.0,7.0,master,3.0,1.0,2018-02-21T09:38:06Z,2394.0,2017-06-01T14:52:27Z,6.0,494.0,6.0,2017-06-06T10:46:40Z,12.0,314.0,21.0,True,98.0,366.0,1.0,142.0,907.0,1612.0,1638,0.0,28.0,1.0
2.0,0.0,2016-01-07T07:37:29Z,6.0,,52.0,Java,Klemetz/MDSD,0.0,2.0,2.0,4.0,0.0,10.0,0.0,14.0,done,220.0,50.0,15.0,0.0,2,6.0,2.0,1.0,fae1c4a12a18fe7573b8f6f74e1bfff7c6524ad1,,19.0,48.0,14.0,1021.0,294.0,1.0,master,,1.0,2016-01-07T02:48:10Z,272.0,2016-01-04T13:51:22Z,2.0,65.0,2.0,2016-01-04T15:25:34Z,14.0,15.0,2.0,True,17.0,49.0,1.0,4.0,190.0,315.0,813,0.0,6.0,0.0
1.0,0.0,2014-01-28T15:18:51Z,1.0,,48.0,Java,JonasHelming/ECEe4Tutorial,0.0,1.0,,1.0,0.0,,0.0,1.0,done,72.0,3.0,3.0,0.0,1,1.0,1.0,1.0,bd183f47b620a352a3015f59ef8432c0aedc1fcb,,4.0,2.0,1.0,3244.0,124.0,1.0,master,,1.0,2014-01-28T15:18:37Z,120.0,2012-09-30T16:29:11Z,1.0,6.0,1.0,2014-01-28T15:18:52Z,1.0,3.0,4.0,True,18.0,6.0,1.0,24.0,26.0,64.0,719,0.0,1.0,4.0
1.0,0.0,2015-07-19T17:41:11Z,1.0,,587.0,HTML,Litschi/YASA,0.0,1.0,,1.0,0.0,,0.0,1.0,done,3303.0,33.0,33.0,0.0,1,1.0,1.0,1.0,91a934de2a38a82c0e5feeca59af3e43b1648169,,34.0,1.0,1.0,40602.0,3924.0,1.0,master,,1.0,2015-07-19T14:43:32Z,3890.0,2015-04-30T08:54:14Z,1.0,66.0,1.0,2015-06-24T06:36:57Z,1.0,33.0,4.0,True,87.0,36.0,1.0,16.0,172.0,339.0,3969,0.0,1.0,0.0
2.0,0.0,2014-03-20T22:27:01Z,2.0,,38.0,Java,Lancercf/cassandra2couchbase,0.0,2.0,,2.0,0.0,,0.0,2.0,done,203.0,28.0,33.0,0.0,2,2.0,2.0,2.0,20dfd89e710b09051193b353b80077c722b7c3ed,,30.0,9.0,2.0,332.0,277.0,2.0,master,2.0,1.0,2014-03-20T22:25:59Z,241.0,2014-03-18T11:32:37Z,2.0,61.0,2.0,2014-03-20T22:27:04Z,2.0,33.0,1.0,True,9.0,39.0,1.0,3.0,92.0,176.0,703,0.0,2.0,0.0
1.0,0.0,2016-11-08T08:34:59Z,2.0,,10.0,Java,KristopherBorn/sudokuWithHenshin,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,done,34.0,6.0,8.0,0.0,1,2.0,1.0,2.0,71833ddae9914242822661984e4ea5ed9fe75178,,7.0,6.0,1.0,53.0,54.0,2.0,master,,1.0,2016-11-08T08:34:40Z,44.0,2016-11-07T11:36:23Z,1.0,12.0,1.0,2016-11-07T11:39:58Z,1.0,6.0,1.0,True,10.0,9.0,1.0,3.0,19.0,53.0,599,0.0,1.0,0.0
2.0,0.0,2014-12-16T12:44:00Z,4.0,,18.0,Java,KourdacheHoussam/UMLRefactoringTP3,0.0,2.0,1.0,3.0,0.0,,0.0,3.0,done,51.0,6.0,269.0,0.0,2,4.0,2.0,2.0,130edb7ad533207c0c5207b8eaacfa6bc18ec246,,9.0,5.0,3.0,356.0,343.0,1.0,master,,1.0,2014-12-16T12:43:53Z,69.0,2014-12-08T09:53:23Z,2.0,275.0,2.0,2014-12-16T12:44:00Z,3.0,269.0,1.0,True,13.0,279.0,1.0,7.0,31.0,337.0,640,0.0,4.0,0.0
2.0,0.0,2014-12-19T16:41:59Z,3.0,,12.0,Java,KourdacheHoussam/ModelingTP1,0.0,2.0,1.0,2.0,0.0,,0.0,2.0,done,49.0,7.0,66.0,0.0,2,3.0,2.0,3.0,cf180d720e71ca75a257e8e48ef2d7efd413346d,,9.0,7.0,2.0,440.0,131.0,3.0,master,,1.0,2014-12-19T16:41:46Z,61.0,2014-11-29T22:15:44Z,2.0,73.0,2.0,2014-12-19T16:41:59Z,2.0,66.0,1.0,True,14.0,73.0,1.0,2.0,26.0,129.0,594,0.0,3.0,0.0
4.0,0.0,2014-12-19T16:41:33Z,5.0,,18.0,Java,KourdacheHoussam/ModelTransformationTP4,0.0,3.0,3.0,2.0,0.0,,0.0,2.0,done,87.0,22.0,88.0,0.0,3,5.0,4.0,4.0,6cd778f00312e7807479166e71d19e747959234d,,24.0,10.0,2.0,4096.0,201.0,4.0,master,,1.0,2014-12-19T16:41:19Z,105.0,2014-12-08T15:40:03Z,3.0,110.0,3.0,2014-12-19T16:41:34Z,2.0,88.0,1.0,True,16.0,97.0,1.0,4.0,56.0,204.0,683,0.0,5.0,0.0
1.0,0.0,2014-12-16T14:03:50Z,1.0,,11.0,Java,KourdacheHoussam/MapsModelingTP2,0.0,1.0,,1.0,0.0,,0.0,1.0,done,38.0,8.0,8.0,0.0,1,1.0,1.0,1.0,bf24c8d328fd1b9ad6afc99211fce449ba7382fb,,9.0,3.0,1.0,200.0,58.0,1.0,master,,1.0,2014-12-16T14:03:28Z,49.0,2014-12-02T19:30:27Z,1.0,16.0,1.0,2014-12-16T14:03:50Z,1.0,8.0,1.0,True,9.0,11.0,1.0,3.0,23.0,56.0,797,0.0,1.0,0.0
1.0,0.0,2013-04-07T21:36:43Z,1.0,,9.0,C#,FunThomas424242/rassi,0.0,1.0,1.0,,0.0,,0.0,,done,22.0,,32.0,0.0,1,1.0,1.0,1.0,26ac316d624fc341553d02a8f6e930d8d415ed38,,,0.0,,168.0,64.0,1.0,master,,1.0,2013-04-07T21:36:25Z,31.0,2013-03-08T21:10:58Z,1.0,32.0,1.0,2014-06-01T00:41:31Z,,32.0,1.0,True,11.0,33.0,1.0,2.0,,49.0,657,0.0,1.0,0.0
1.0,0.0,2013-09-29T11:30:52Z,1.0,,21.0,Java,FunThomas424242/myDSL.example,0.0,1.0,,1.0,0.0,,0.0,1.0,done,51.0,7.0,7.0,0.0,1,1.0,1.0,1.0,8fe951f0bd84e081c2c1e20851847e5545e583c0,,8.0,4.0,1.0,232.0,80.0,1.0,master,,1.0,2013-09-29T11:30:51Z,72.0,2012-10-27T15:59:35Z,1.0,14.0,,2013-09-29T11:30:53Z,1.0,7.0,1.0,True,19.0,10.0,1.0,2.0,19.0,60.0,602,0.0,1.0,0.0
1.0,0.0,2012-11-25T15:22:17Z,1.0,,13.0,C#,FunThomas424242/ant-ube-task,0.0,1.0,1.0,,0.0,,0.0,,done,30.0,,7.0,0.0,1,1.0,1.0,1.0,6917e51f604e5b15020b94dfd1c71341024a26c4,,,0.0,,116.0,51.0,1.0,master,,1.0,2012-11-25T15:21:51Z,43.0,2012-11-25T12:07:13Z,1.0,7.0,,2013-01-13T07:50:45Z,,7.0,1.0,True,16.0,8.0,1.0,2.0,,29.0,657,0.0,1.0,0.0
2.0,0.0,2017-05-23T17:38:35Z,2.0,2.0,52.0,Java,Frontlinjen/YAWL,0.0,2.0,,2.0,0.0,1.0,0.0,2.0,done,132.0,17.0,13.0,0.0,2,2.0,2.0,2.0,e0d41a2c0c84acb9ec14139f1be1de3e03a95c4b,,12.0,0.0,2.0,6796.0,200.0,2.0,master,1.0,1.0,2017-05-23T17:38:25Z,184.0,2017-04-06T06:39:08Z,2.0,30.0,2.0,2017-04-06T10:09:48Z,2.0,13.0,4.0,True,22.0,19.0,1.0,19.0,68.0,140.0,702,0.0,2.0,0.0
1.0,0.0,2013-03-05T03:49:20Z,1.0,,81.0,Java,Jhonfck/DSL-EMFText-for-Eclipse,0.0,1.0,1.0,,0.0,,0.0,,done,849.0,,5.0,0.0,1,1.0,1.0,1.0,32c0d85048318e43b144b5c10e15779ce67f257b,,,0.0,,1156.0,936.0,1.0,master,,1.0,2013-03-05T03:49:20Z,930.0,2013-03-04T22:17:58Z,1.0,5.0,1.0,2014-01-14T23:19:27Z,,5.0,3.0,True,15.0,6.0,1.0,28.0,328.0,358.0,844,0.0,1.0,0.0
1.0,0.0,2016-12-23T22:50:28Z,7.0,,31.0,Java,Jaxing/TDA593-18,0.0,1.0,5.0,2.0,0.0,,0.0,2.0,done,138.0,19.0,19.0,0.0,1,7.0,1.0,1.0,53a7ee530fbad0e514879c8c0d638590c0f0a55b,,21.0,8.0,2.0,3554.0,195.0,1.0,master,,1.0,2016-12-23T22:50:15Z,169.0,2016-11-03T07:18:06Z,1.0,38.0,1.0,2016-11-20T15:18:06Z,2.0,19.0,1.0,True,68.0,30.0,1.0,2.0,44.0,166.0,815,0.0,7.0,0.0
1.0,0.0,2017-09-13T04:41:37Z,1.0,,3.0,0,JZulRes/OCL-AGROCRTD,0.0,1.0,1.0,,0.0,,0.0,,done,10.0,,15.0,0.0,1,1.0,1.0,1.0,6c89ac0078a3aaf58fb7443f9eea70a762d2fd5b,,,0.0,,31.0,29.0,1.0,master,,1.0,2017-09-13T04:41:27Z,13.0,2017-09-12T15:29:57Z,1.0,15.0,1.0,2017-09-15T00:49:05Z,,15.0,1.0,True,9.0,16.0,1.0,1.0,,30.0,625,0.0,1.0,0.0
1.0,0.0,2015-01-26T04:43:15Z,1.0,,19.0,Java,HtetHtetHtun/HtetHtetHtun610,0.0,1.0,,1.0,0.0,,0.0,1.0,done,38.0,3.0,3.0,0.0,1,1.0,1.0,1.0,d65ab50fab7262754c2daf830ff23c2aa28dcae1,,4.0,6.0,1.0,142.0,61.0,1.0,master,,1.0,2015-01-26T04:42:54Z,57.0,2014-06-13T03:40:34Z,1.0,6.0,1.0,2015-01-26T04:43:15Z,1.0,3.0,1.0,True,6.0,6.0,1.0,2.0,12.0,32.0,656,0.0,1.0,0.0
1.0,0.0,2015-12-10T09:02:28Z,1.0,,61.0,Java,Highbrainer/hdp-ingest-catalog,0.0,1.0,,1.0,0.0,,0.0,1.0,done,126.0,8.0,8.0,0.0,1,1.0,1.0,1.0,de17b949f40e501df0e0e0844e669f3baf3a1f00,,9.0,6.0,1.0,12286.0,196.0,1.0,master,,1.0,2015-12-10T09:02:13Z,187.0,2015-12-08T11:47:06Z,1.0,16.0,1.0,2015-12-08T12:30:50Z,1.0,8.0,5.0,True,21.0,11.0,1.0,26.0,51.0,104.0,844,0.0,1.0,0.0
2.0,0.0,2014-05-01T06:01:14Z,3.0,,78.0,Java,Zainabalhaidary/POS,0.0,2.0,1.0,2.0,0.0,,0.0,2.0,done,602.0,24.0,30.0,0.0,2,3.0,2.0,3.0,f115fed803c753d3645258b060ee8f79c71238f6,,25.0,25.0,2.0,34456.0,714.0,2.0,master,2.0,1.0,2014-05-01T06:00:10Z,680.0,2014-01-06T18:14:01Z,2.0,54.0,2.0,2014-05-01T06:01:15Z,2.0,30.0,4.0,True,21.0,37.0,1.0,33.0,100.0,197.0,1219,0.0,3.0,0.0
11.0,0.0,2018-02-22T13:14:28Z,21.0,,444.0,Grammatical Framework,abchip/mimo,0.0,11.0,1.0,20.0,0.0,,0.0,20.0,done,1260.0,249.0,290.0,0.0,11,21.0,11.0,11.0,8713ebcb2953b2e5a7b456ddd209ebeb880bf09c,,269.0,2.0,20.0,88517.0,2025.0,11.0,master,6.0,1.0,2018-02-22T13:14:04Z,1704.0,2017-12-19T10:51:40Z,11.0,539.0,11.0,2017-12-19T14:10:50Z,20.0,290.0,35.0,True,129.0,351.0,1.0,107.0,668.0,1500.0,1801,0.0,21.0,0.0
1.0,0.0,2015-03-14T20:10:58Z,1.0,,10.0,Java,deimpali/bme,0.0,1.0,,1.0,0.0,,0.0,1.0,done,29.0,6.0,6.0,0.0,1,1.0,1.0,1.0,ff01584c8ff076f9820dce68eb8f129bcef05224,,7.0,4.0,1.0,132.0,46.0,1.0,master,,1.0,2015-03-14T20:09:00Z,39.0,2015-03-14T19:59:43Z,1.0,12.0,1.0,2015-03-14T20:11:00Z,1.0,6.0,1.0,True,6.0,9.0,1.0,2.0,18.0,44.0,625,0.0,1.0,0.0
1.0,0.0,2016-05-26T09:13:24Z,1.0,,34.0,Java,elobanova/EMFExperiments,0.0,1.0,,1.0,0.0,,0.0,1.0,done,59.0,2.0,2.0,0.0,1,1.0,1.0,1.0,569e1c1f093799c9e244b2195c815a607ff36005,,3.0,2.0,1.0,46.0,96.0,1.0,master,,1.0,2016-05-26T09:13:24Z,93.0,2016-04-11T18:06:15Z,1.0,4.0,1.0,2016-04-11T18:15:11Z,1.0,2.0,4.0,True,19.0,5.0,1.0,15.0,23.0,60.0,692,0.0,1.0,0.0
1.0,0.0,2016-03-17T14:23:29Z,1.0,,7.0,Java,eggman1979/mbse_project,0.0,1.0,,1.0,0.0,,0.0,1.0,done,33.0,10.0,10.0,0.0,1,1.0,1.0,1.0,54b1f6b47de6032e9e4a9665b886026cc69f63c2,,11.0,0.0,1.0,30.0,51.0,1.0,master,,1.0,2016-03-17T14:23:32Z,40.0,2016-03-10T07:21:11Z,1.0,20.0,1.0,2016-03-10T07:21:57Z,1.0,10.0,1.0,True,6.0,13.0,1.0,3.0,23.0,57.0,648,0.0,1.0,0.0
1.0,0.0,2012-12-11T21:10:33Z,2.0,,27.0,Java,efraimlopez/mdd,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,done,71.0,8.0,19.0,0.0,1,2.0,1.0,2.0,bb3ed70ecc64404b339c30fcd716948c09e22488,,9.0,11.0,1.0,32488.0,119.0,2.0,master,1.0,1.0,2012-12-11T21:10:20Z,98.0,2012-10-23T03:33:23Z,1.0,27.0,1.0,2014-04-22T10:03:31Z,1.0,19.0,1.0,True,13.0,23.0,1.0,3.0,35.0,85.0,739,0.0,2.0,0.0
1.0,0.0,2014-09-29T09:03:32Z,3.0,,117.0,Java,ecrit/pharmacy_at,0.0,1.0,1.0,2.0,0.0,,0.0,2.0,done,301.0,18.0,17.0,0.0,1,3.0,1.0,1.0,3aa72ed0deda2629532dee57d5e6ee1ac4c2fd31,,19.0,15.0,2.0,1816.0,438.0,1.0,master,,1.0,2014-09-29T09:03:34Z,418.0,2013-09-23T13:13:52Z,1.0,35.0,1.0,2014-09-29T09:03:32Z,2.0,17.0,6.0,True,31.0,24.0,1.0,55.0,162.0,250.0,751,0.0,3.0,0.0
1.0,0.0,2016-12-30T16:01:26Z,1.0,,6.0,HTML,eclipsesource/emfforms-makeithappen-blank,0.0,1.0,1.0,,0.0,,0.0,,done,14.0,,6.0,0.0,1,1.0,1.0,1.0,83522a93455e9d8c6d077dcfef68b1fdebca5368,,,0.0,,11.0,27.0,1.0,master,,1.0,2016-12-30T15:43:12Z,20.0,2016-10-13T10:50:47Z,1.0,6.0,1.0,2017-01-11T15:02:56Z,,6.0,1.0,True,5.0,7.0,1.0,2.0,1.0,18.0,615,0.0,1.0,0.0
2.0,0.0,2018-02-13T09:54:42Z,2.0,,71.0,Java,eMoflon/kaleidoscope-core,0.0,2.0,2.0,,0.0,,0.0,,done,107.0,,27.0,0.0,2,2.0,2.0,2.0,24f9332edfbc1e6bbda46cad687688596f548685,,,2.0,,20464.0,208.0,2.0,master,,1.0,2018-02-02T19:06:33Z,178.0,2017-06-11T11:30:28Z,2.0,27.0,2.0,2017-06-21T10:26:03Z,,27.0,5.0,True,23.0,29.0,1.0,28.0,51.0,119.0,656,0.0,2.0,1.0
2.0,0.0,2018-02-22T19:42:02Z,9.0,,96.0,Java,eMoflon/emoflon-ibex,0.0,2.0,2.0,7.0,0.0,,0.0,7.0,done,312.0,26.0,44.0,0.0,2,9.0,2.0,4.0,bad1b0c4d28229e09103e3259a28c2247b2a2efe,,33.0,24.0,7.0,11641.0,462.0,4.0,master,1.0,1.0,2018-02-22T19:41:57Z,408.0,2016-10-25T14:54:14Z,2.0,70.0,2.0,2017-06-05T11:55:28Z,7.0,44.0,4.0,True,22.0,67.0,1.0,33.0,254.0,385.0,739,0.0,9.0,0.0
1.0,0.0,2016-05-29T11:30:06Z,2.0,,65.0,Java,elobanova/SyntheticDataGeneratorPlugin,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,done,154.0,10.0,14.0,0.0,1,2.0,1.0,2.0,0e5ec674d6d185395f9713e0e95e21224308ca00,,11.0,7.0,1.0,145.0,235.0,2.0,master,,1.0,2016-05-29T11:29:14Z,219.0,2016-05-17T14:17:18Z,1.0,24.0,1.0,2016-05-17T14:36:51Z,1.0,14.0,4.0,True,18.0,18.0,1.0,19.0,97.0,155.0,684,0.0,2.0,0.0
1.0,0.0,2013-05-11T20:52:40Z,1.0,,86.0,0,elsys/Gotzev_UMLred,0.0,1.0,,1.0,0.0,,0.0,1.0,done,451.0,19.0,20.0,0.0,1,1.0,1.0,1.0,b5d864d405f0d694ca8617d5f173aa3f235078c2,,20.0,3.0,1.0,2788.0,558.0,1.0,master,1.0,1.0,2013-05-11T20:52:22Z,537.0,2013-05-11T19:28:12Z,1.0,39.0,1.0,2013-10-15T14:12:13Z,1.0,20.0,4.0,True,13.0,23.0,1.0,16.0,147.0,213.0,851,0.0,1.0,1.0
1.0,0.0,2018-02-18T21:32:25Z,1.0,,54.0,Java,eventB-Soton/EMF_Inclusion,0.0,1.0,,1.0,0.0,,0.0,1.0,done,67.0,2.0,2.0,0.0,1,1.0,1.0,1.0,64beb98f8910bcfc5739e589fb55233a5e1b62ce,,3.0,0.0,1.0,80.0,124.0,1.0,master,,1.0,2017-09-20T11:52:30Z,121.0,2017-03-06T15:22:00Z,1.0,4.0,1.0,2017-10-06T09:24:50Z,1.0,2.0,4.0,True,18.0,5.0,1.0,34.0,23.0,59.0,690,0.0,1.0,3.0
1.0,0.0,2018-02-18T16:26:33Z,1.0,,54.0,Java,eventB-Soton/EMF_EventB_Decomposition,0.0,1.0,,1.0,0.0,,0.0,1.0,done,73.0,2.0,2.0,0.0,1,1.0,1.0,1.0,26b53b1cd12ae49a80fd8028881527d5a090485c,,3.0,0.0,1.0,225.0,130.0,1.0,master,,1.0,2018-02-18T16:26:32Z,127.0,2017-09-25T22:49:51Z,1.0,4.0,1.0,2017-09-25T22:50:25Z,1.0,2.0,4.0,True,17.0,5.0,1.0,45.0,33.0,68.0,677,0.0,1.0,2.0
1.0,0.0,2015-02-27T12:58:17Z,1.0,,37.0,Java,esthermateos/xmlCreate,0.0,1.0,,1.0,0.0,,0.0,1.0,done,129.0,32.0,32.0,0.0,1,1.0,1.0,1.0,73561a50a85f471b09cd23d3fe76dfaf37c12a94,,33.0,32.0,1.0,1364.0,199.0,1.0,master,,1.0,2015-02-25T09:47:35Z,166.0,2015-01-28T08:56:36Z,1.0,64.0,1.0,2015-02-25T09:48:18Z,1.0,32.0,3.0,True,10.0,35.0,1.0,16.0,87.0,173.0,690,0.0,1.0,0.0
1.0,0.0,2015-02-27T17:51:49Z,1.0,,9.0,Java,esmelulitaonly/SqlToNoSql,0.0,1.0,,1.0,0.0,,0.0,1.0,done,37.0,7.0,7.0,0.0,1,1.0,1.0,1.0,55575484cde649040bc53dc9c93c31a6e9224358,,8.0,4.0,1.0,148.0,54.0,1.0,master,,1.0,2015-02-06T12:19:40Z,46.0,2015-02-06T01:43:44Z,1.0,14.0,1.0,2015-02-06T13:31:48Z,1.0,7.0,1.0,True,6.0,10.0,1.0,2.0,25.0,53.0,668,0.0,1.0,0.0
1.0,0.0,2012-12-12T08:21:11Z,1.0,,130.0,Java,endrix/xronos,0.0,1.0,,1.0,0.0,,0.0,1.0,done,1072.0,5.0,5.0,0.0,1,1.0,1.0,1.0,91e9b6fd4253d51db2c9759f497b19a9e24d2e55,,6.0,0.0,1.0,14540.0,1208.0,1.0,master,,1.0,2012-12-12T08:20:51Z,1202.0,2012-12-11T21:16:09Z,1.0,10.0,1.0,2013-11-30T05:32:52Z,1.0,5.0,2.0,True,27.0,8.0,1.0,16.0,890.0,937.0,1062,0.0,1.0,0.0
